classification_id,user_name,user_id,user_ip,workflow_id,workflow_name,workflow_version,created_at,gold_standard,expert,metadata,annotations,subject_data,subject_ids
705771678,esalazar,2970783,7353570d2cc34cd70e0c,31221,Morphology of Edge-on Galaxies with low redshift,10.34,2026-02-15 17:20:14 UTC,,,"{""source"":""api"",""session"":""cc5e1ea4f8db912673474fc0ed51aad2e3bc3a3ceb23eeb88c679c17955caf10"",""feedback"":{},""revision"":""b3e3a23948e634061b24449dd4f2cf2c2cb11c16"",""viewport"":{""width"":3440,""height"":1232},""started_at"":""2026-02-15T17:20:02.701Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2026-02-15T17:20:13.862Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_flagged"":false,""classifier_version"":""2.0"",""subject_dimensions"":[{""clientWidth"":1528,""clientHeight"":1146,""naturalWidth"":65,""naturalHeight"":65}],""subject_selection_state"":{""retired"":false,""selected_at"":""2026-02-15T17:19:10.512Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false}}","[{""task"":""T0"",""task_label"":""Is this galaxy\n-  Superthin\n-  With round bulge\n-  With X shaped/Boxy/Peanut Bulge\n- Not edgeon\n- Off centered (bulge not in the middle)\n- Thick Disk"",""value"":""With round bulge""}]","{""117538422"":{""retired"":null,""redshift"":""0.2300000041723251"",""object_id"":""2701704372635988198"",""contour_image"":""102157633_2701704372635988198_gz_arcsinh_vis_y_contour.jpg"",""original_image"":""102157633_2701704372635988198_gz_arcsinh_vis_y.jpg"",""disk-edge-on_yes_fraction"":""0.9770508""}}",117538422
705771732,esalazar,2970783,7353570d2cc34cd70e0c,31221,Morphology of Edge-on Galaxies with low redshift,10.34,2026-02-15 17:20:27 UTC,,,"{""source"":""api"",""session"":""cc5e1ea4f8db912673474fc0ed51aad2e3bc3a3ceb23eeb88c679c17955caf10"",""feedback"":{},""revision"":""b3e3a23948e634061b24449dd4f2cf2c2cb11c16"",""viewport"":{""width"":3440,""height"":1232},""started_at"":""2026-02-15T17:20:13.867Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2026-02-15T17:20:27.253Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_flagged"":false,""classifier_version"":""2.0"",""subject_dimensions"":[{""clientWidth"":1528,""clientHeight"":1146,""naturalWidth"":105,""naturalHeight"":105}],""subject_selection_state"":{""retired"":false,""selected_at"":""2026-02-15T17:19:10.512Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false}}","[{""task"":""T0"",""task_label"":""Is this galaxy\n-  Superthin\n-  With round bulge\n-  With X shaped/Boxy/Peanut Bulge\n- Not edgeon\n- Off centered (bulge not in the middle)\n- Thick Disk"",""value"":""Not sure""}]","{""117538477"":{""retired"":null,""redshift"":""0.1199999973177909"",""object_id"":""-598375808488102107"",""contour_image"":""102020533_NEG598375808488102107_gz_arcsinh_vis_y_contour.jpg"",""original_image"":""102020533_NEG598375808488102107_gz_arcsinh_vis_y.jpg"",""disk-edge-on_yes_fraction"":""0.9838867""}}",117538477
705771948,esalazar,2970783,7353570d2cc34cd70e0c,31221,Morphology of Edge-on Galaxies with low redshift,10.34,2026-02-15 17:21:26 UTC,,,"{""source"":""api"",""session"":""cc5e1ea4f8db912673474fc0ed51aad2e3bc3a3ceb23eeb88c679c17955caf10"",""feedback"":{},""revision"":""b3e3a23948e634061b24449dd4f2cf2c2cb11c16"",""viewport"":{""width"":3440,""height"":1232},""started_at"":""2026-02-15T17:20:27.258Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2026-02-15T17:21:26.067Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_flagged"":false,""classifier_version"":""2.0"",""subject_dimensions"":[{""clientWidth"":1528,""clientHeight"":1146,""naturalWidth"":323,""naturalHeight"":323}],""subject_selection_state"":{""retired"":false,""selected_at"":""2026-02-15T17:19:10.512Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false}}","[{""task"":""T0"",""task_label"":""Is this galaxy\n-  Superthin\n-  With round bulge\n-  With X shaped/Boxy/Peanut Bulge\n- Not edgeon\n- Off centered (bulge not in the middle)\n- Thick Disk"",""value"":""With round bulge""}]","{""117538424"":{""retired"":null,""redshift"":""0.0799999982118606"",""object_id"":""2705416126684994855"",""contour_image"":""102160609_2705416126684994855_gz_arcsinh_vis_y_contour.jpg"",""original_image"":""102160609_2705416126684994855_gz_arcsinh_vis_y.jpg"",""disk-edge-on_yes_fraction"":""0.97753906""}}",117538424
705771983,esalazar,2970783,0b8ce91f889557dc424b,31221,Morphology of Edge-on Galaxies with low redshift,10.34,2026-02-15 17:21:35 UTC,,,"{""source"":""api"",""session"":""cc5e1ea4f8db912673474fc0ed51aad2e3bc3a3ceb23eeb88c679c17955caf10"",""feedback"":{},""revision"":""b3e3a23948e634061b24449dd4f2cf2c2cb11c16"",""viewport"":{""width"":3440,""height"":1232},""started_at"":""2026-02-15T17:21:26.072Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2026-02-15T17:21:34.767Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_flagged"":false,""classifier_version"":""2.0"",""subject_dimensions"":[{""clientWidth"":1528,""clientHeight"":1146,""naturalWidth"":289,""naturalHeight"":289}],""subject_selection_state"":{""retired"":false,""selected_at"":""2026-02-15T17:19:10.512Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false}}","[{""task"":""T0"",""task_label"":""Is this galaxy\n-  Superthin\n-  With round bulge\n-  With X shaped/Boxy/Peanut Bulge\n- Not edgeon\n- Off centered (bulge not in the middle)\n- Thick Disk"",""value"":""With X shaped/Boxy/Peanut Bulge""}]","{""117538645"":{""retired"":null,""redshift"":""0.2199999988079071"",""object_id"":""-598162260466307031"",""contour_image"":""102022972_NEG598162260466307031_gz_arcsinh_vis_y_contour.jpg"",""original_image"":""102022972_NEG598162260466307031_gz_arcsinh_vis_y.jpg"",""disk-edge-on_yes_fraction"":""0.86816406""}}",117538645
705772005,esalazar,2970783,0b8ce91f889557dc424b,31221,Morphology of Edge-on Galaxies with low redshift,10.34,2026-02-15 17:21:39 UTC,,,"{""source"":""api"",""session"":""cc5e1ea4f8db912673474fc0ed51aad2e3bc3a3ceb23eeb88c679c17955caf10"",""feedback"":{},""revision"":""b3e3a23948e634061b24449dd4f2cf2c2cb11c16"",""viewport"":{""width"":3440,""height"":1232},""started_at"":""2026-02-15T17:21:34.772Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2026-02-15T17:21:39.352Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_flagged"":false,""classifier_version"":""2.0"",""subject_dimensions"":[{""clientWidth"":1528,""clientHeight"":1146,""naturalWidth"":79,""naturalHeight"":79}],""subject_selection_state"":{""retired"":false,""selected_at"":""2026-02-15T17:19:10.512Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false}}","[{""task"":""T0"",""task_label"":""Is this galaxy\n-  Superthin\n-  With round bulge\n-  With X shaped/Boxy/Peanut Bulge\n- Not edgeon\n- Off centered (bulge not in the middle)\n- Thick Disk"",""value"":""Not sure""}]","{""117539011"":{""retired"":null,""redshift"":""0.2399999946355819"",""object_id"":""2676113415663546167"",""contour_image"":""102159485_2676113415663546167_gz_arcsinh_vis_y_contour.jpg"",""original_image"":""102159485_2676113415663546167_gz_arcsinh_vis_y.jpg"",""disk-edge-on_yes_fraction"":""0.9794922""}}",117539011
705772040,esalazar,2970783,0b8ce91f889557dc424b,31221,Morphology of Edge-on Galaxies with low redshift,10.34,2026-02-15 17:21:47 UTC,,,"{""source"":""api"",""session"":""cc5e1ea4f8db912673474fc0ed51aad2e3bc3a3ceb23eeb88c679c17955caf10"",""feedback"":{},""revision"":""b3e3a23948e634061b24449dd4f2cf2c2cb11c16"",""viewport"":{""width"":3440,""height"":1232},""started_at"":""2026-02-15T17:21:39.357Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2026-02-15T17:21:47.668Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_flagged"":false,""classifier_version"":""2.0"",""subject_dimensions"":[{""clientWidth"":0,""clientHeight"":0,""naturalWidth"":203,""naturalHeight"":203}],""subject_selection_state"":{""retired"":false,""selected_at"":""2026-02-15T17:19:10.512Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false}}","[{""task"":""T0"",""task_label"":""Is this galaxy\n-  Superthin\n-  With round bulge\n-  With X shaped/Boxy/Peanut Bulge\n- Not edgeon\n- Off centered (bulge not in the middle)\n- Thick Disk"",""value"":""Superthin""}]","{""117539025"":{""retired"":null,""redshift"":""0.1199999973177909"",""object_id"":""-525622354273309168"",""contour_image"":""102044824_NEG525622354273309168_gz_arcsinh_vis_y_contour.jpg"",""original_image"":""102044824_NEG525622354273309168_gz_arcsinh_vis_y.jpg"",""disk-edge-on_yes_fraction"":""0.97558594""}}",117539025
705772076,esalazar,2970783,0b8ce91f889557dc424b,31221,Morphology of Edge-on Galaxies with low redshift,10.34,2026-02-15 17:21:55 UTC,,,"{""source"":""api"",""session"":""cc5e1ea4f8db912673474fc0ed51aad2e3bc3a3ceb23eeb88c679c17955caf10"",""feedback"":{},""revision"":""b3e3a23948e634061b24449dd4f2cf2c2cb11c16"",""viewport"":{""width"":3440,""height"":1232},""started_at"":""2026-02-15T17:21:47.672Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2026-02-15T17:21:55.108Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_flagged"":false,""classifier_version"":""2.0"",""subject_dimensions"":[{""clientWidth"":1528,""clientHeight"":1146,""naturalWidth"":72,""naturalHeight"":72}],""subject_selection_state"":{""retired"":false,""selected_at"":""2026-02-15T17:19:10.512Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false}}","[{""task"":""T0"",""task_label"":""Is this galaxy\n-  Superthin\n-  With round bulge\n-  With X shaped/Boxy/Peanut Bulge\n- Not edgeon\n- Off centered (bulge not in the middle)\n- Thick Disk"",""value"":""With X shaped/Boxy/Peanut Bulge""}]","{""117538899"":{""retired"":null,""redshift"":""0.1899999976158142"",""object_id"":""2675090595681677773"",""contour_image"":""102160335_2675090595681677773_gz_arcsinh_vis_y_contour.jpg"",""original_image"":""102160335_2675090595681677773_gz_arcsinh_vis_y.jpg"",""disk-edge-on_yes_fraction"":""0.98095703""}}",117538899
705772102,esalazar,2970783,0b8ce91f889557dc424b,31221,Morphology of Edge-on Galaxies with low redshift,10.34,2026-02-15 17:22:01 UTC,,,"{""source"":""api"",""session"":""cc5e1ea4f8db912673474fc0ed51aad2e3bc3a3ceb23eeb88c679c17955caf10"",""feedback"":{},""revision"":""b3e3a23948e634061b24449dd4f2cf2c2cb11c16"",""viewport"":{""width"":3440,""height"":1232},""started_at"":""2026-02-15T17:21:55.112Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2026-02-15T17:22:00.792Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_flagged"":false,""classifier_version"":""2.0"",""subject_dimensions"":[{""clientWidth"":1528,""clientHeight"":1146,""naturalWidth"":105,""naturalHeight"":104}],""subject_selection_state"":{""retired"":false,""selected_at"":""2026-02-15T17:21:39.626Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false}}","[{""task"":""T0"",""task_label"":""Is this galaxy\n-  Superthin\n-  With round bulge\n-  With X shaped/Boxy/Peanut Bulge\n- Not edgeon\n- Off centered (bulge not in the middle)\n- Thick Disk"",""value"":""With round bulge""}]","{""117538205"":{""retired"":null,""redshift"":""0.1500000059604644"",""object_id"":""2737196300675649524"",""contour_image"":""102160062_2737196300675649524_gz_arcsinh_vis_y_contour.jpg"",""original_image"":""102160062_2737196300675649524_gz_arcsinh_vis_y.jpg"",""disk-edge-on_yes_fraction"":""0.98535156""}}",117538205
705772271,esalazar,2970783,0b8ce91f889557dc424b,31221,Morphology of Edge-on Galaxies with low redshift,10.34,2026-02-15 17:22:45 UTC,,,"{""source"":""api"",""session"":""cc5e1ea4f8db912673474fc0ed51aad2e3bc3a3ceb23eeb88c679c17955caf10"",""feedback"":{},""revision"":""b3e3a23948e634061b24449dd4f2cf2c2cb11c16"",""viewport"":{""width"":3440,""height"":1232},""started_at"":""2026-02-15T17:22:00.796Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2026-02-15T17:22:45.551Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_flagged"":false,""classifier_version"":""2.0"",""subject_dimensions"":[{""clientWidth"":1528,""clientHeight"":1146,""naturalWidth"":85,""naturalHeight"":85}],""subject_selection_state"":{""retired"":false,""selected_at"":""2026-02-15T17:21:39.626Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false}}","[{""task"":""T0"",""task_label"":""Is this galaxy\n-  Superthin\n-  With round bulge\n-  With X shaped/Boxy/Peanut Bulge\n- Not edgeon\n- Off centered (bulge not in the middle)\n- Thick Disk"",""value"":""With X shaped/Boxy/Peanut Bulge""}]","{""117538394"":{""retired"":null,""redshift"":""0.1400000005960464"",""object_id"":""2686750742660188560"",""contour_image"":""102159191_2686750742660188560_gz_arcsinh_vis_y_contour.jpg"",""original_image"":""102159191_2686750742660188560_gz_arcsinh_vis_y.jpg"",""disk-edge-on_yes_fraction"":""0.984375""}}",117538394
705772296,esalazar,2970783,0b8ce91f889557dc424b,31221,Morphology of Edge-on Galaxies with low redshift,10.34,2026-02-15 17:22:51 UTC,,,"{""source"":""api"",""session"":""cc5e1ea4f8db912673474fc0ed51aad2e3bc3a3ceb23eeb88c679c17955caf10"",""feedback"":{},""revision"":""b3e3a23948e634061b24449dd4f2cf2c2cb11c16"",""viewport"":{""width"":3440,""height"":1232},""started_at"":""2026-02-15T17:22:45.556Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2026-02-15T17:22:51.344Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_flagged"":false,""classifier_version"":""2.0"",""subject_dimensions"":[{""clientWidth"":1528,""clientHeight"":1146,""naturalWidth"":90,""naturalHeight"":90}],""subject_selection_state"":{""retired"":false,""selected_at"":""2026-02-15T17:21:39.626Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false}}","[{""task"":""T0"",""task_label"":""Is this galaxy\n-  Superthin\n-  With round bulge\n-  With X shaped/Boxy/Peanut Bulge\n- Not edgeon\n- Off centered (bulge not in the middle)\n- Thick Disk"",""value"":""With X shaped/Boxy/Peanut Bulge""}]","{""117538910"":{""retired"":null,""redshift"":""0.2300000041723251"",""object_id"":""-630830282481616916"",""contour_image"":""102021499_NEG630830282481616916_gz_arcsinh_vis_y_contour.jpg"",""original_image"":""102021499_NEG630830282481616916_gz_arcsinh_vis_y.jpg"",""disk-edge-on_yes_fraction"":""0.98535156""}}",117538910
705772394,esalazar,2970783,0b8ce91f889557dc424b,31221,Morphology of Edge-on Galaxies with low redshift,10.34,2026-02-15 17:23:09 UTC,,,"{""source"":""api"",""session"":""cc5e1ea4f8db912673474fc0ed51aad2e3bc3a3ceb23eeb88c679c17955caf10"",""feedback"":{},""revision"":""b3e3a23948e634061b24449dd4f2cf2c2cb11c16"",""viewport"":{""width"":3440,""height"":1232},""started_at"":""2026-02-15T17:22:51.348Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2026-02-15T17:23:09.592Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_flagged"":false,""classifier_version"":""2.0"",""subject_dimensions"":[{""clientWidth"":1528,""clientHeight"":1146,""naturalWidth"":73,""naturalHeight"":73}],""subject_selection_state"":{""retired"":false,""selected_at"":""2026-02-15T17:21:39.626Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false}}","[{""task"":""T0"",""task_label"":""Is this galaxy\n-  Superthin\n-  With round bulge\n-  With X shaped/Boxy/Peanut Bulge\n- Not edgeon\n- Off centered (bulge not in the middle)\n- Thick Disk"",""value"":""Not sure""}]","{""117539012"":{""retired"":null,""redshift"":""0.209999993443489"",""object_id"":""-535052931270525132"",""contour_image"":""102045468_NEG535052931270525132_gz_arcsinh_vis_y_contour.jpg"",""original_image"":""102045468_NEG535052931270525132_gz_arcsinh_vis_y.jpg"",""disk-edge-on_yes_fraction"":""0.98535156""}}",117539012
705772487,esalazar,2970783,0b8ce91f889557dc424b,31221,Morphology of Edge-on Galaxies with low redshift,10.34,2026-02-15 17:23:28 UTC,,,"{""source"":""api"",""session"":""cc5e1ea4f8db912673474fc0ed51aad2e3bc3a3ceb23eeb88c679c17955caf10"",""feedback"":{},""revision"":""b3e3a23948e634061b24449dd4f2cf2c2cb11c16"",""viewport"":{""width"":3440,""height"":1232},""started_at"":""2026-02-15T17:23:09.596Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2026-02-15T17:23:27.746Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_flagged"":false,""classifier_version"":""2.0"",""subject_dimensions"":[{""clientWidth"":1528,""clientHeight"":1146,""naturalWidth"":175,""naturalHeight"":174}],""subject_selection_state"":{""retired"":false,""selected_at"":""2026-02-15T17:21:39.626Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false}}","[{""task"":""T0"",""task_label"":""Is this galaxy\n-  Superthin\n-  With round bulge\n-  With X shaped/Boxy/Peanut Bulge\n- Not edgeon\n- Off centered (bulge not in the middle)\n- Thick Disk"",""value"":""Superthin""}]","{""117538208"":{""retired"":null,""redshift"":""0.0900000035762786"",""object_id"":""2666275677662978981"",""contour_image"":""102159484_2666275677662978981_gz_arcsinh_vis_y_contour.jpg"",""original_image"":""102159484_2666275677662978981_gz_arcsinh_vis_y.jpg"",""disk-edge-on_yes_fraction"":""0.9692383""}}",117538208
705772519,esalazar,2970783,0b8ce91f889557dc424b,31221,Morphology of Edge-on Galaxies with low redshift,10.34,2026-02-15 17:23:34 UTC,,,"{""source"":""api"",""session"":""cc5e1ea4f8db912673474fc0ed51aad2e3bc3a3ceb23eeb88c679c17955caf10"",""feedback"":{},""revision"":""b3e3a23948e634061b24449dd4f2cf2c2cb11c16"",""viewport"":{""width"":3440,""height"":1232},""started_at"":""2026-02-15T17:23:27.749Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2026-02-15T17:23:34.347Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_flagged"":false,""classifier_version"":""2.0"",""subject_dimensions"":[{""clientWidth"":1528,""clientHeight"":1146,""naturalWidth"":124,""naturalHeight"":125}],""subject_selection_state"":{""retired"":false,""selected_at"":""2026-02-15T17:21:39.626Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false}}","[{""task"":""T0"",""task_label"":""Is this galaxy\n-  Superthin\n-  With round bulge\n-  With X shaped/Boxy/Peanut Bulge\n- Not edgeon\n- Off centered (bulge not in the middle)\n- Thick Disk"",""value"":""Not sure""}]","{""117538968"":{""retired"":null,""redshift"":""0.0900000035762786"",""object_id"":""-609297997471138168"",""contour_image"":""102022477_NEG609297997471138168_gz_arcsinh_vis_y_contour.jpg"",""original_image"":""102022477_NEG609297997471138168_gz_arcsinh_vis_y.jpg"",""disk-edge-on_yes_fraction"":""0.9692383""}}",117538968
705772561,esalazar,2970783,0b8ce91f889557dc424b,31221,Morphology of Edge-on Galaxies with low redshift,10.34,2026-02-15 17:23:45 UTC,,,"{""source"":""api"",""session"":""cc5e1ea4f8db912673474fc0ed51aad2e3bc3a3ceb23eeb88c679c17955caf10"",""feedback"":{},""revision"":""b3e3a23948e634061b24449dd4f2cf2c2cb11c16"",""viewport"":{""width"":3440,""height"":1232},""started_at"":""2026-02-15T17:23:34.351Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2026-02-15T17:23:44.923Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_flagged"":false,""classifier_version"":""2.0"",""subject_dimensions"":[{""clientWidth"":1528,""clientHeight"":1146,""naturalWidth"":155,""naturalHeight"":155}],""subject_selection_state"":{""retired"":false,""selected_at"":""2026-02-15T17:21:39.626Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false}}","[{""task"":""T0"",""task_label"":""Is this galaxy\n-  Superthin\n-  With round bulge\n-  With X shaped/Boxy/Peanut Bulge\n- Not edgeon\n- Off centered (bulge not in the middle)\n- Thick Disk"",""value"":""With X shaped/Boxy/Peanut Bulge""}]","{""117538400"":{""retired"":null,""redshift"":""0.0900000035762786"",""object_id"":""2721812415682841861"",""contour_image"":""102160610_2721812415682841861_gz_arcsinh_vis_y_contour.jpg"",""original_image"":""102160610_2721812415682841861_gz_arcsinh_vis_y.jpg"",""disk-edge-on_yes_fraction"":""0.9272461""}}",117538400
705772603,esalazar,2970783,0b8ce91f889557dc424b,31221,Morphology of Edge-on Galaxies with low redshift,10.34,2026-02-15 17:23:53 UTC,,,"{""source"":""api"",""session"":""cc5e1ea4f8db912673474fc0ed51aad2e3bc3a3ceb23eeb88c679c17955caf10"",""feedback"":{},""revision"":""b3e3a23948e634061b24449dd4f2cf2c2cb11c16"",""viewport"":{""width"":3440,""height"":1232},""started_at"":""2026-02-15T17:23:44.928Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2026-02-15T17:23:53.563Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_flagged"":false,""classifier_version"":""2.0"",""subject_dimensions"":[{""clientWidth"":1528,""clientHeight"":1146,""naturalWidth"":101,""naturalHeight"":100}],""subject_selection_state"":{""retired"":false,""selected_at"":""2026-02-15T17:21:39.626Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false}}","[{""task"":""T0"",""task_label"":""Is this galaxy\n-  Superthin\n-  With round bulge\n-  With X shaped/Boxy/Peanut Bulge\n- Not edgeon\n- Off centered (bulge not in the middle)\n- Thick Disk"",""value"":"" Not edge on""}]","{""117538290"":{""retired"":null,""redshift"":""0.1400000005960464"",""object_id"":""-589375036483285417"",""contour_image"":""102021011_NEG589375036483285417_gz_arcsinh_vis_y_contour.jpg"",""original_image"":""102021011_NEG589375036483285417_gz_arcsinh_vis_y.jpg"",""disk-edge-on_yes_fraction"":""0.9614258""}}",117538290
705772678,esalazar,2970783,0b8ce91f889557dc424b,31221,Morphology of Edge-on Galaxies with low redshift,10.34,2026-02-15 17:24:11 UTC,,,"{""source"":""api"",""session"":""cc5e1ea4f8db912673474fc0ed51aad2e3bc3a3ceb23eeb88c679c17955caf10"",""feedback"":{},""revision"":""b3e3a23948e634061b24449dd4f2cf2c2cb11c16"",""viewport"":{""width"":3440,""height"":1232},""started_at"":""2026-02-15T17:23:53.569Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2026-02-15T17:24:11.302Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_flagged"":false,""classifier_version"":""2.0"",""subject_dimensions"":[{""clientWidth"":1528,""clientHeight"":1146,""naturalWidth"":84,""naturalHeight"":85}],""subject_selection_state"":{""retired"":false,""selected_at"":""2026-02-15T17:21:39.626Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false}}","[{""task"":""T0"",""task_label"":""Is this galaxy\n-  Superthin\n-  With round bulge\n-  With X shaped/Boxy/Peanut Bulge\n- Not edgeon\n- Off centered (bulge not in the middle)\n- Thick Disk"",""value"":""With X shaped/Boxy/Peanut Bulge""}]","{""117538709"":{""retired"":null,""redshift"":""0.1400000005960464"",""object_id"":""2699508320652047172"",""contour_image"":""102158585_2699508320652047172_gz_arcsinh_vis_y_contour.jpg"",""original_image"":""102158585_2699508320652047172_gz_arcsinh_vis_y.jpg"",""disk-edge-on_yes_fraction"":""0.9848633""}}",117538709
